egoid,vertex1,vertex2,wave
80429,870896,25197,4
80429,959886,586105,4
80429,959886,797049,4
80429,613705,328536,4
80429,586105,797049,4
80429,568569,444008,4
80429,959886,328536,4
80429,586105,568569,4
80429,797049,444008,4
80429,797049,328536,4
80429,444008,480596,4
80429,797049,568569,4
80429,797049,870896,4
80429,444008,822476,4
80429,80429,822476,4
80429,797049,25197,4
80429,480596,709286,4
80429,444008,870896,4
80429,568569,709286,4
80429,870896,480596,4
80429,797049,480596,4
80429,797049,77711,4
80429,58196,822476,4
80429,797049,613705,4
80429,586105,328536,4
80980,69217,568569,4
80980,80980,977566,4
80980,80980,90136,4
80980,568569,31121,4
80980,90136,31121,4
80980,80980,334208,4
80980,80980,684073,4
80980,80980,69217,4
80980,684073,31121,4
80980,80980,31121,4
80980,69217,31121,4
80980,69217,684073,4
80980,69217,90136,4
80980,80980,568569,4
80980,69217,880360,4
80980,80980,880360,4
80980,684073,568569,4
80980,689225,513990,4
80980,977566,513990,4
80980,568569,880360,4
80980,977566,334208,4
80980,31121,880360,4
80980,689225,334208,4
80980,977566,689225,4
80980,90136,880360,4
80980,80980,513990,4
80980,90136,568569,4
80980,684073,880360,4
80980,334208,513990,4
80980,80980,689225,4
80980,90136,684073,4
81420,81420,336881,4
81420,81420,379754,4
81420,81420,702825,4
81420,81420,721283,4
81420,81420,316116,4
81420,81420,427691,4
81420,316116,427691,4
81420,316116,702825,4
81420,316116,336881,4
81420,379754,427691,4
81420,427691,721283,4
81420,316116,721283,4
81420,316116,379754,4
81420,379754,721283,4
81420,379754,336881,4
81420,427691,702825,4
81420,721283,702825,4
81420,427691,336881,4
81420,336881,702825,4
81420,379754,702825,4
81420,721283,336881,4
82248,82248,902721,4
82248,371276,82728,4
82248,82728,413954,4
82248,82248,318224,4
82248,671381,82728,4
82248,82248,413954,4
82248,82248,335814,4
82248,82248,523979,4
82248,902721,83542,4
82248,82248,82728,4
82248,83542,413954,4
82248,82248,796948,4
82248,82248,83542,4
82248,82248,557946,4
82248,82248,371276,4
82248,902721,82728,4
82248,82248,457746,4
82248,82248,479330,4
82248,83542,371276,4
82248,82248,698112,4
82248,83542,82728,4
82248,82248,671381,4
82248,82248,654737,4
82248,457746,413954,4
82248,671381,557946,4
82248,671381,371276,4
82248,796948,479330,4
82248,457746,479330,4
82248,557946,413954,4
82248,371276,413954,4
82248,796948,654737,4
82248,83542,698112,4
82248,671381,805672,4
82248,457746,318224,4
82248,82248,805672,4
82248,335814,671381,4
82248,457746,371276,4
82248,457746,698112,4
82248,557946,371276,4
82248,335814,479330,4
82248,557946,82728,4
82248,902721,413954,4
82248,335814,796948,4
82248,318224,479330,4
82248,335814,82728,4
82248,457746,82728,4
82248,457746,671381,4
82248,335814,318224,4
82248,335814,371276,4
82248,335814,557946,4
82248,83542,557946,4
82248,335814,698112,4
82248,523979,654737,4
82248,457746,654737,4
82248,82728,805672,4
82248,796948,318224,4
82248,523979,457746,4
82248,523979,335814,4
82248,335814,457746,4
82248,457746,557946,4
82248,523979,479330,4
82248,902721,805672,4
82248,335814,654737,4
82248,671381,698112,4
82248,671381,902721,4
82248,83542,805672,4
82248,523979,318224,4
82248,457746,796948,4
82248,335814,413954,4
82248,671381,413954,4
82248,654737,479330,4
82248,671381,83542,4
82248,523979,796948,4
82248,318224,654737,4
82269,82269,832044,4
82269,82269,147965,4
82269,82269,89972,4
82269,82269,323858,4
82269,89972,832044,4
82269,82269,716812,4
82269,89972,147965,4
82269,147965,832044,4
82269,323858,89972,4
82269,323858,716812,4
82269,716812,832044,4
82269,89972,716812,4
82269,323858,832044,4
82269,323858,147965,4
82490,92038,482122,4
82490,82490,786991,4
82490,735753,29885,4
82490,92038,29885,4
82490,786991,29885,4
82490,82490,29885,4
82490,82490,735753,4
82490,515333,29885,4
82490,82490,482122,4
82490,82490,852208,4
82490,82490,515333,4
82490,482122,29885,4
82490,852208,29885,4
82490,82490,92038,4
82490,670291,482122,4
82490,735753,515333,4
82490,786991,515333,4
82490,92038,515333,4
82490,482122,786991,4
82490,482122,515333,4
82490,735753,852208,4
82490,735753,786991,4
82490,670291,29885,4
82490,82490,670291,4
82490,482122,735753,4
82490,92038,670291,4
82490,670291,515333,4
82587,39738,37404,4
82587,82587,825497,4
82587,82587,439442,4
82587,82587,37404,4
82587,82587,39738,4
82587,39738,439442,4
82587,82587,871163,4
82587,439442,37404,4
82587,871163,825497,4
82587,871163,37404,4
82587,825497,439442,4
82587,871163,439442,4
82587,871163,39738,4
82587,825497,37404,4
82587,825497,39738,4
82728,83542,63419,4
82728,82728,629365,4
82728,83542,602252,4
82728,82728,63419,4
82728,82728,602252,4
82728,83542,67192,4
82728,82728,706254,4
82728,83542,257854,4
82728,82728,685734,4
82728,63419,67192,4
82728,83542,902721,4
82728,82728,67192,4
82728,82728,902721,4
82728,82728,257854,4
82728,82728,83542,4
82728,82728,475439,4
82728,82728,229619,4
82728,602252,67192,4
82728,83542,629365,4
82728,82728,489645,4
82728,902721,67192,4
82728,82728,252108,4
82728,63419,602252,4
82728,257854,602252,4
82728,629365,475439,4
82728,63419,629365,4
82728,902721,602252,4
82728,63419,902721,4
82728,629365,706254,4
82728,63419,257854,4
82728,475439,229619,4
82728,629365,229619,4
82728,685734,252108,4
82728,629365,67192,4
82728,902721,257854,4
82728,257854,67192,4
82986,79352,85708,4
82986,82986,490041,4
82986,82986,277939,4
82986,82986,370638,4
82986,82986,619539,4
82986,82986,330061,4
82986,79352,490041,4
82986,82986,420621,4
82986,79352,64296,4
82986,35180,92566,4
82986,82986,422677,4
82986,79352,277939,4
82986,82986,92566,4
82986,79352,422677,4
82986,35180,330061,4
82986,82986,213660,4
82986,79352,370638,4
82986,64296,92566,4
82986,82986,889998,4
82986,35180,277939,4
82986,82986,79352,4
82986,64296,277939,4
82986,79352,330061,4
82986,35180,79352,4
82986,82986,772498,4
82986,79352,92566,4
82986,82986,279069,4
82986,82986,828336,4
82986,330061,64296,4
82986,35180,422677,4
82986,330061,92566,4
82986,92566,277939,4
82986,82986,35180,4
82986,92566,370638,4
82986,82986,85708,4
82986,82986,409860,4
82986,82986,64296,4
82986,35180,64296,4
82986,213660,889998,4
82986,330061,370638,4
82986,213660,420621,4
82986,420621,619539,4
82986,828336,440800,4
82986,35180,370638,4
82986,79352,645886,4
82986,422677,330061,4
82986,330061,277939,4
82986,422677,370638,4
82986,213660,772498,4
82986,79352,420621,4
82986,409860,889998,4
82986,422677,92566,4
82986,772498,828336,4
82986,409860,420621,4
82986,213660,409860,4
82986,213660,490041,4
82986,213660,440800,4
82986,82986,440800,4
82986,772498,420621,4
82986,772498,409860,4
82986,645886,64296,4
82986,409860,828336,4
82986,409860,619539,4
82986,420621,828336,4
82986,889998,490041,4
82986,35180,645886,4
82986,35180,85708,4
82986,889998,420621,4
82986,772498,889998,4
82986,64296,85708,4
82986,645886,277939,4
82986,422677,277939,4
82986,645886,92566,4
82986,82986,645886,4
82986,420621,440800,4
82986,772498,490041,4
82986,213660,619539,4
82986,213660,828336,4
82986,772498,619539,4
82986,828336,619539,4
82986,772498,440800,4
82986,422677,64296,4
82986,409860,440800,4
82986,645886,370638,4
82986,440800,619539,4
82986,64296,370638,4
82986,645886,422677,4
82986,409860,490041,4
82986,645886,330061,4
83005,221927,84502,4
83005,72806,77789,4
83005,83005,587479,4
83005,83005,781217,4
83005,83005,84502,4
83005,83005,407241,4
83005,83005,77789,4
83005,587479,43516,4
83005,587479,72806,4
83005,83005,205791,4
83005,587479,84502,4
83005,83005,221927,4
83005,84502,955556,4
83005,43516,316261,4
83005,83005,685187,4
83005,83005,72806,4
83005,83005,955556,4
83005,43516,72806,4
83005,83005,43516,4
83005,83005,316261,4
83005,221927,43516,4
83005,43516,84502,4
83005,83005,332926,4
83005,43516,955556,4
83005,83005,327316,4
83005,84502,316261,4
83005,83005,233743,4
83005,72806,316261,4
83005,587479,77789,4
83005,221927,72806,4
83005,72806,84502,4
83005,72806,955556,4
83005,83005,977069,4
83005,221927,77789,4
83005,955556,977069,4
83005,205791,327316,4
83005,781217,205791,4
83005,977069,407241,4
83005,587479,316261,4
83005,84502,327316,4
83005,587479,977069,4
83005,955556,327316,4
83005,43516,327316,4
83005,327316,407241,4
83005,332926,205791,4
83005,587479,781217,4
83005,327316,685187,4
83005,587479,955556,4
83005,205791,407241,4
83005,221927,205791,4
83005,781217,72806,4
83005,332926,977069,4
83005,977069,327316,4
83005,72806,977069,4
83005,955556,205791,4
83005,781217,316261,4
83005,221927,977069,4
83005,233743,327316,4
83005,781217,43516,4
83005,205791,685187,4
83005,221927,316261,4
83005,781217,955556,4
83005,43516,685187,4
83005,977069,685187,4
83005,977069,205791,4
83005,233743,205791,4
83005,781217,977069,4
83005,72806,205791,4
83005,43516,977069,4
83005,72806,327316,4
83005,43516,407241,4
83005,233743,685187,4
83005,587479,221927,4
83005,233743,977069,4
83005,221927,327316,4
83005,221927,781217,4
83005,587479,205791,4
83005,332926,327316,4
83005,781217,84502,4
83005,955556,316261,4
83005,587479,327316,4
83005,221927,955556,4
83005,332926,233743,4
83536,83536,457357,4
83536,83536,634849,4
83536,59673,996023,4
83536,83536,350068,4
83536,83536,996023,4
83536,59673,820021,4
83536,83536,242831,4
83536,59673,254826,4
83536,83536,820021,4
83536,83536,254826,4
83536,83536,230192,4
83536,59673,435396,4
83536,83536,531024,4
83536,83536,503852,4
83536,83536,459011,4
83536,83536,59673,4
83536,83536,435396,4
83536,83536,356329,4
83536,634849,59673,4
83536,59673,459011,4
83536,634849,820021,4
83536,435396,820021,4
83536,457357,230192,4
83536,350068,230192,4
83536,508834,820021,4
83536,457357,356329,4
83536,83536,189838,4
83536,508834,996023,4
83536,457357,350068,4
83536,531024,230192,4
83536,435396,996023,4
83536,242831,350068,4
83536,435396,459011,4
83536,242831,59673,4
83536,396089,996023,4
83536,59673,503852,4
83536,396089,508834,4
83536,396089,435396,4
83536,242831,230192,4
83536,435396,189838,4
83536,396089,982446,4
83536,356329,59673,4
83536,242831,435396,4
83536,634849,996023,4
83536,457357,996023,4
83536,242831,356329,4
83536,356329,531024,4
83536,634849,508834,4
83536,996023,459011,4
83536,457357,508834,4
83536,634849,982446,4
83536,242831,531024,4
83536,254826,189838,4
83536,242831,996023,4
83536,396089,254826,4
83536,996023,254826,4
83536,996023,820021,4
83536,634849,503852,4
83536,435396,503852,4
83536,356329,230192,4
83536,396089,459011,4
83536,242831,508834,4
83536,435396,254826,4
83536,396089,820021,4
83536,356329,350068,4
83536,59673,982446,4
83536,59673,508834,4
83536,254826,820021,4
83536,503852,254826,4
83536,59673,396089,4
83536,59673,189838,4
83536,356329,435396,4
83536,396089,189838,4
83536,634849,435396,4
83536,503852,189838,4
83536,83536,982446,4
83536,457357,242831,4
83536,457357,435396,4
83536,83536,396089,4
83536,83536,508834,4
83536,457357,531024,4
83536,508834,459011,4
83536,634849,396089,4
83536,356329,508834,4
83536,350068,531024,4
83536,435396,508834,4
83536,435396,982446,4
83542,83542,832620,4
83542,83542,257854,4
83542,83542,379703,4
83542,83542,902721,4
83542,83542,334615,4
83542,83542,471678,4
83542,82728,902721,4
83542,83542,831659,4
83542,83542,755976,4
83542,82728,257854,4
83542,83542,82728,4
83542,334615,278344,4
83542,278344,758838,4
83542,379703,832620,4
83542,902721,379703,4
83542,607736,318148,4
83542,318148,758838,4
83542,334615,831659,4
83542,607736,661595,4
83542,755976,758838,4
83542,334615,755976,4
83542,661595,831659,4
83542,318148,278344,4
83542,755976,832620,4
83542,379703,831659,4
83542,334615,758838,4
83542,379703,661595,4
83542,334615,318148,4
83542,83542,758838,4
83542,661595,755976,4
83542,318148,755976,4
83542,334615,82728,4
83542,607736,379703,4
83542,82728,661595,4
83542,607736,471678,4
83542,831659,471678,4
83542,318148,832620,4
83542,831659,758838,4
83542,334615,832620,4
83542,318148,82728,4
83542,318148,379703,4
83542,607736,755976,4
83542,471678,758838,4
83542,334615,379703,4
83542,83542,318148,4
83542,318148,831659,4
83542,607736,831659,4
83542,379703,278344,4
83542,832620,471678,4
83542,278344,831659,4
83542,318148,661595,4
83542,278344,832620,4
83542,278344,471678,4
83542,607736,334615,4
83542,379703,471678,4
83542,257854,379703,4
83542,661595,758838,4
83542,607736,758838,4
83542,902721,661595,4
83542,755976,831659,4
83542,83542,278344,4
83542,832620,831659,4
83542,318148,471678,4
83542,832620,758838,4
83542,755976,278344,4
83542,661595,832620,4
83542,334615,257854,4
83542,607736,832620,4
83542,334615,661595,4
83542,755976,471678,4
83542,83542,607736,4
83542,661595,471678,4
83542,83542,661595,4
83542,661595,278344,4
83542,379703,755976,4
83542,257854,661595,4
83542,379703,758838,4
83542,334615,471678,4
83542,82728,379703,4
83542,607736,278344,4
83542,257854,902721,4
83542,607736,82728,4
83566,83566,473663,4
83566,83566,445232,4
83566,83566,854272,4
83566,83566,491816,4
83566,83566,362515,4
83566,83566,299168,4
83566,299168,473663,4
83566,362515,473663,4
83566,854272,491816,4
83566,473663,445232,4
83566,299168,362515,4
83566,299168,445232,4
83566,299168,491816,4
83566,473663,491816,4
83566,854272,473663,4
83566,854272,362515,4
83566,362515,445232,4
83566,362515,491816,4
83566,854272,299168,4
83566,491816,445232,4
83566,854272,445232,4
83612,468232,58196,4
83612,58196,729508,4
83612,83612,58196,4
83612,83612,468232,4
83612,643347,58196,4
83612,83612,643347,4
83612,83612,729508,4
83612,210275,58196,4
83612,83612,70962,4
83612,83612,985745,4
83612,210275,70962,4
83612,83612,959092,4
83612,83612,911584,4
83612,83612,210275,4
83612,83612,920689,4
83612,83612,411032,4
83612,468232,729508,4
83612,911584,920689,4
83612,210275,643347,4
83612,643347,729508,4
83612,210275,729508,4
83612,959092,58196,4
83612,985745,411032,4
83612,911584,411032,4
83612,210275,468232,4
83612,911584,959092,4
83612,911584,58196,4
83612,959092,920689,4
83612,985745,210275,4
83612,985745,920689,4
83612,911584,210275,4
83612,985745,58196,4
83612,959092,985745,4
83612,911584,985745,4
83612,411032,920689,4
83612,643347,468232,4
83612,959092,411032,4
83612,959092,210275,4
83748,83748,457984,4
83748,83748,475818,4
83748,83748,367096,4
83748,83748,370379,4
83748,83748,636113,4
83748,83748,751846,4
83748,370379,636113,4
83748,751846,636113,4
83748,370379,751846,4
83748,367096,475818,4
84011,84011,33657,4
84011,47024,33657,4
84011,84011,879370,4
84011,84011,357357,4
84011,84011,354931,4
84011,84011,697097,4
84011,84011,772534,4
84011,84011,810684,4
84011,84011,47024,4
84011,84011,251952,4
84011,84011,585465,4
84011,84011,210536,4
84011,84011,843832,4
84011,33657,843832,4
84011,84011,665586,4
84011,84011,370571,4
84011,84011,583837,4
84011,47024,583837,4
84011,84011,536104,4
84011,33657,583837,4
84011,47024,843832,4
84011,84011,759352,4
84011,84011,729520,4
84011,84011,755620,4
84011,585465,759352,4
84011,697097,879370,4
84011,879370,33657,4
84011,585465,810684,4
84011,755620,354931,4
84011,251952,210536,4
84011,665586,759352,4
84011,536104,370571,4
84011,210536,759352,4
84011,665586,536104,4
84011,251952,585465,4
84011,879370,47024,4
84011,585465,536104,4
84011,697097,33657,4
84011,665586,370571,4
84011,370571,759352,4
84011,536104,810684,4
84011,697097,755620,4
84011,665586,583837,4
84011,357357,354931,4
84011,759352,810684,4
84011,251952,370571,4
84011,759352,583837,4
84011,697097,47024,4
84011,697097,357357,4
84011,370571,583837,4
84011,665586,789793,4
84011,665586,210536,4
84011,665586,810684,4
84011,665586,585465,4
84011,879370,755620,4
84011,536104,759352,4
84011,210536,585465,4
84011,357357,755620,4
84011,251952,536104,4
84011,729520,47024,4
84011,210536,370571,4
84011,585465,370571,4
84011,210536,536104,4
84011,251952,583837,4
84011,583837,810684,4
84011,84011,789793,4
84011,210536,810684,4
84011,536104,583837,4
84011,251952,665586,4
84011,251952,729520,4
84011,370571,810684,4
84011,879370,357357,4
84011,251952,789793,4
84011,210536,583837,4
84011,251952,759352,4
84011,210536,879370,4
84011,251952,810684,4
84011,585465,583837,4
84011,697097,354931,4
84011,210536,697097,4
84011,879370,354931,4
84390,52123,35011,4
84390,67709,44310,4
84390,84390,655463,4
84390,84390,856800,4
84390,409626,67709,4
84390,52123,67709,4
84390,84390,64058,4
84390,84390,47498,4
84390,754322,47498,4
84390,52123,754322,4
84390,90750,47498,4
84390,84390,35011,4
84390,52123,47498,4
84390,84390,579162,4
84390,67709,754322,4
84390,52123,409626,4
84390,35011,409626,4
84390,35011,754322,4
84390,90750,409626,4
84390,35011,67709,4
84390,84390,510421,4
84390,84390,278629,4
84390,90750,67709,4
84390,84390,409626,4
84390,84390,67709,4
84390,84390,847069,4
84390,35011,47498,4
84390,409626,47498,4
84390,90750,754322,4
84390,90750,35011,4
84390,90750,52123,4
84390,84390,492693,4
84390,84390,90750,4
84390,84390,44310,4
84390,84390,317420,4
84390,67709,47498,4
84390,84390,900098,4
84390,84390,754322,4
84390,84390,52123,4
84390,84390,63922,4
84390,900098,510421,4
84390,90750,278629,4
84390,598661,64058,4
84390,598661,35011,4
84390,579162,63922,4
84390,598661,44310,4
84390,278629,975075,4
84390,979931,44310,4
84390,90750,44310,4
84390,979931,975075,4
84390,598661,47498,4
84390,492693,856800,4
84390,598661,409626,4
84390,44310,975075,4
84390,278629,579162,4
84390,598661,655463,4
84390,90750,900098,4
84390,52123,975075,4
84390,409626,754322,4
84390,317420,579162,4
84390,579162,975075,4
84390,84390,979931,4
84390,754322,44310,4
84390,317420,278629,4
84390,47498,44310,4
84390,90750,856800,4
84390,90750,979931,4
84390,598661,52123,4
84390,90750,64058,4
84390,409626,579162,4
84390,598661,317420,4
84390,598661,90750,4
84390,598661,510421,4
84390,598661,900098,4
84390,90750,975075,4
84390,409626,44310,4
84390,847069,409626,4
84390,35011,44310,4
84390,317420,63922,4
84390,90750,847069,4
84390,317420,975075,4
84390,278629,63922,4
84390,655463,856800,4
84390,598661,579162,4
84390,598661,63922,4
84390,64058,67709,4
84390,979931,63922,4
84390,492693,847069,4
84390,598661,754322,4
84390,409626,979931,4
84390,847069,856800,4
84390,35011,278629,4
84390,598661,67709,4
84390,979931,579162,4
84390,510421,64058,4
84390,90750,317420,4
84390,84390,598661,4
84390,979931,67709,4
84390,409626,278629,4
84390,975075,63922,4
84390,317420,44310,4
84390,44310,63922,4
84390,655463,492693,4
